"filename", "language", "JSON", "Markdown", "JavaScript", "XML", "YAML", "Ignore", "Docker", "TypeScript", "TypeScript React", "SCSS", "CSS", "HTML", "comment", "blank", "total"
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/FixedSideContainer.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 15, 5, 38
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/FixedSideContainer.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 4, 27
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/HelpDialog.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 8, 57
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/HelpDialog.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 380, 0, 0, 0, 0, 11, 391
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/HelpIcon.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 3, 22
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/HintViewer.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 5, 34
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/HintViewer.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 15, 88
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/IconPicker.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 23, 144
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/IconPicker.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 9, 11, 190
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/ImageExportDialog.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 253, 0, 0, 0, 4, 15, 272
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/InitializeApp.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 5, 31
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Island.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 16
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Island.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 4, 24
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/JSONExportDialog.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 7, 128
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/LayerUI.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 2, 21, 125
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/LayerUI.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 749, 0, 0, 0, 6, 40, 795
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/LibraryButton.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 3, 47
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/LibraryUnit.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 11, 80
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/LibraryUnit.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 1, 8, 106
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/LoadingMessage.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 2, 12
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/LockButton.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 7, 68
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/MobileMenu.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 0, 0, 1, 5, 215
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Modal.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 1, 15, 101
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Modal.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 16, 93
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/PasteChartDialog.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 2, 47
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/PasteChartDialog.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 13, 126
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Popover.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Popover.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 1, 7, 57
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/ProjectName.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 3, 26
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/ProjectName.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 8, 60
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Section.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 3, 30
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Stack.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 3, 20
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Stack.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 6, 63
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Stats.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 7, 54
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Stats.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 7, 116
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/TextInput.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 4, 26
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Toast.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 4, 34
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Toast.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 5, 35
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/ToolButton.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 10, 122
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/ToolIcon.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 3, 44, 236
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Tooltip.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 8, 40
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/Tooltip.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 15, 93
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/TopErrorBoundary.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 11, 137
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/UserList.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 4, 26
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/UserList.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 4, 19
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/components/icons.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 799, 0, 0, 0, 16, 77, 892
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/constants.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 4, 25, 151
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/createInverseContext.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 5, 43
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/css.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 11
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/css/app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 3, 31
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/css/styles.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 470, 0, 0, 13, 102, 585
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/css/theme.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 5, 77
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/css/variables.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 4, 14
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/blob.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 1, 8, 148
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/encode.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 22, 15, 117
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/image.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 10, 13, 137
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 6, 94
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/json.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 16, 11, 126
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/library.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 9, 18, 116
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/restore.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 18, 18, 265
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/data/types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 5, 31
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/disitrubte.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 7, 26, 137
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/binding.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 601, 0, 0, 0, 0, 31, 35, 667
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/bounds.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 10, 113
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/bounds.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 407, 0, 0, 0, 0, 40, 67, 514
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/collision.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 717, 0, 0, 0, 0, 85, 96, 898
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/dragElements.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 10, 99
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 11, 103
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/linearElementEditor.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 459, 0, 0, 0, 0, 35, 48, 542
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/mutateElement.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 13, 15, 131
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/newElement.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 2, 14, 98
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/newElement.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 21, 21, 339
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/resizeElements.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 713, 0, 0, 0, 0, 23, 38, 774
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/resizeTest.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 3, 17, 176
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/showSelectedShapeActions.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 2, 15
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/sizeHelpers.test.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 3, 50
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/sizeHelpers.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 3, 9, 113
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/textElement.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/textWysiwyg.test.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 18, 32, 170
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/textWysiwyg.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 41, 43, 372
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/transformHandles.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 3, 22, 257
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/typeChecks.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 11, 89
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/element/types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 18, 17, 135
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/errors.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/CustomStats.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 9, 86
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/app_constants.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 3, 15
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/collab/CollabWrapper.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 569, 0, 0, 0, 33, 75, 677
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/collab/Portal.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 4, 19, 181
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/collab/RoomDialog.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 10, 78
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/collab/RoomDialog.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 1, 10, 182
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/components/ExportToExcalidrawPlus.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 10, 93
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/components/GitHubCorner.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 2, 45
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/components/LanguageList.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 2, 36
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/components/icons.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 2, 20
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/data/firebase.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 7, 30, 201
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/data/index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 281, 0, 0, 0, 0, 16, 35, 332
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/data/localStorage.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 6, 14, 130
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/index.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 3, 18
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 422, 0, 0, 0, 15, 35, 472
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/pwa.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 3, 3, 32
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/excalidraw-app/sentry.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 5, 40
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/ga.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 31, 29, 318
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/gadirections.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 4, 6, 27
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/galines.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 17, 12, 53
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/gapoints.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 2, 8, 42
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/gatransforms.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 3, 8, 42
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/gesture.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 4, 16
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/global.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 13, 15, 94
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/groups.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 10, 20, 161
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/history.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 15, 35, 265
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/hooks/useCallbackRefState.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/i18n.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 15, 131
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/index-node.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 6, 83
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/index.tsx", "TypeScript React", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 10
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/keys.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 9, 79
"/home/keyhan/Desktop/AsemanWeb/whiteboard/excalidraw-0.9.0/src/locales/README.md", "Markdown", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13
